VOB,Task Name,Job Name,Job Element,Job Value
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.DeleteWhenCompleted,FALSE
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Description,Scrub the VOB database of all local VOBs.<CR>
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Id,8
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.Ended,2008-11-09T01:22:15+05:30
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.ProcessId,11768
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastCompletionInfo.Started,2008-11-09T00:30:00+05:30
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Predefined,TRUE
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Schedule.Sequential.FollowsJob,7
mhicc-ms,VOB DB Scrubber,Weekly VOB Database Scrubbing,Job.Task,4
mhicc-ms,VOB DO Space,Weekly VOB DO Space,# Job.Schedule.Sequential.FollowsJob,Weekly Local Tasks
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Args,
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.DeleteWhenCompleted,FALSE
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Description,Determine the DO space consumed by all local VOBs.<CR>
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Id,10
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.Ended,2008-11-09T01:22:31+05:30
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.Messages,"cleartool: Error: Error from VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_BASE"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_BASE"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_BASE"".<CR>cleartool: Error: Trouble opening VOB database: ""\<CR>"
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.ProcessId,21008
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastCompletionInfo.Started,2008-11-09T01:22:15+05:30
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Predefined,TRUE
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Schedule.Sequential.FollowsJob,9
mhicc-ms,VOB DO Space,Weekly VOB DO Space,Job.Task,12
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,# Job.Schedule.Sequential.FollowsJob,Daily VOB Pool Scrubbing
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Args,
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.DeleteWhenCompleted,FALSE
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Description,Copy the VOB database for all local VOBs that enabled for snapshots.<CR>
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Id,2
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.LastCompletionInfo.Ended,2008-11-10T04:31:20+05:30
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.LastCompletionInfo.ProcessId,31576
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.LastCompletionInfo.Started,2008-11-10T04:30:57+05:30
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Predefined,TRUE
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Schedule.Sequential.FollowsJob,1
mhicc-ms,VOB Snapshot,Daily VOB Snapshots,Job.Task,5
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Args,-quiet 1 -all
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.DeleteWhenCompleted,FALSE
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Description,"For each replicated VOB on this host, create an update packet for that replica's siblings<CR>"
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Id,11
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Ended,2008-11-10T10:31:10+05:30
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.ExitStatus,0xd7
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Messages,ERROR: unable to get replica oid from 'replica:mhicc-vob_COMLAB_BASE@\AZ_COMLAB_BASE'.<CR>Export of replica 'mhicc-vob_COMLAB_BASE' not attempted.<CR>ERROR: unable to get replica oid from 'replica:az-ccmulti1_COMLAB_CUSTOM@\AZ_COMLAB_CUSTOM'.<CR>Export of replica 'az-ccmulti1_COMLAB_CUSTOM' not attempted.<CR>ERROR: unable to get replica oid from 'replica:az-ccvob1_COMLAB_CUSTOM@\AZ_COMLAB_CUSTOM'.<CR>Export of replica 'az-ccvob1_COMLAB_CUSTOM' not attempted.<CR>ERROR: unable to get replica oid from 'replica:mhicc-v<CR>
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.ProcessId,31288
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Started,2008-11-10T10:29:22+05:30
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.LastModified,2008-03-14T13:26:17+05:30 by SUNQUESTINFO\VOB_Admin@mhicc-ms
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.NextRunTime,2008-11-10T20:00:00+05:30
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.Recipients,ms_admin
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.Using,email
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.Daily.Frequency,1
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.FirstStartTime,20:00:00
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.LastStartTime,23:59:59
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.StartDate,7/3/1994
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.StartTimeRestartFrequency,1:00:00
mhicc-ms,MultiSite Sync Export,Daily MultiSite Export,Job.Task,13
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Args,-quiet 1 -poll
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.DeleteWhenCompleted,FALSE
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Description,"Every three hours, send all pending shipping orders to their next host.<CR>"
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Id,12
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.Ended,2008-09-18T10:08:51+05:30
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.ProcessId,24776
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.Started,2008-09-18T10:08:51+05:30
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NextRunTime,<schedule completed>
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.Recipients,ms_admin
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.Using,email
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.Daily.Frequency,1
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.FirstStartTime,0:00:00
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.LastDate,7/3/1994
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.LastStartTime,23:59:59
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.StartDate,7/3/1994
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.StartTimeRestartFrequency,3:00:00
mhicc-ms,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Task,13
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Args,<vob tag>
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.DeleteWhenCompleted,FALSE
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Description,Generate family health for a single ClearCase family<CR>
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Id,14
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Ended,2008-11-10T01:00:00+05:30
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.ExitStatus,0x1
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Messages,The syntax of the command is incorrect.<CR>
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.ProcessId,6040
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Started,2008-11-10T01:00:00+05:30
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastModified,2008-03-14T13:26:43+05:30 by SUNQUESTINFO\VOB_Admin@mhicc-ms
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NextRunTime,2008-11-11T01:00:00+05:30
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.Recipients,ms_admin
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.Using,email
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.Daily.Frequency,1
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.FirstStartTime,1:00:00
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.StartDate,7/3/1994
mhicc-ms,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Task,16
mhicc-ms,View Space,Daily View Space,# Job.Schedule.Sequential.FollowsJob,Daily Local Tasks
mhicc-ms,View Space,Daily View Space,Job.Args,
mhicc-ms,View Space,Daily View Space,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,View Space,Daily View Space,Job.DeleteWhenCompleted,FALSE
mhicc-ms,View Space,Daily View Space,Job.Description,Determine the space consumed by all local views.<CR>
mhicc-ms,View Space,Daily View Space,Job.Id,5
mhicc-ms,View Space,Daily View Space,Job.LastCompletionInfo.Ended,2008-11-10T10:01:14+05:30
mhicc-ms,View Space,Daily View Space,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,View Space,Daily View Space,Job.LastCompletionInfo.ProcessId,27964
mhicc-ms,View Space,Daily View Space,Job.LastCompletionInfo.Started,2008-11-10T10:00:00+05:30
mhicc-ms,View Space,Daily View Space,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,View Space,Daily View Space,Job.Predefined,TRUE
mhicc-ms,View Space,Daily View Space,Job.Schedule.Sequential.FollowsJob,4
mhicc-ms,View Space,Daily View Space,Job.Task,11
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Args,-quiet 1
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.DeleteWhenCompleted,FALSE
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Description,Apply all pending replica update packets<CR>
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Id,13
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.Ended,2008-11-10T13:00:00+05:30
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.ProcessId,15992
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.Started,2008-11-10T13:00:00+05:30
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastModified,2008-03-14T13:26:34+05:30 by SUNQUESTINFO\VOB_Admin@mhicc-ms
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.NextRunTime,2008-11-10T14:00:00+05:30
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.Recipients,ms_admin
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.NotifyInfo.Using,email
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.Daily.Frequency,1
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.FirstStartTime,1:00:00
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.LastStartTime,23:59:59
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.StartDate,7/3/1994
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
mhicc-ms,MultiSite Sync Receive,Daily MultiSite Receive,Job.Task,14
mhicc-ms,VOB Space,Daily VOB Space,# Job.Schedule.Sequential.FollowsJob,Daily View Space
mhicc-ms,VOB Space,Daily VOB Space,Job.Args,
mhicc-ms,VOB Space,Daily VOB Space,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB Space,Daily VOB Space,Job.DeleteWhenCompleted,FALSE
mhicc-ms,VOB Space,Daily VOB Space,Job.Description,Determine the space consumed by all local VOBs.<CR>
mhicc-ms,VOB Space,Daily VOB Space,Job.Id,6
mhicc-ms,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Ended,2008-11-10T10:17:58+05:30
mhicc-ms,VOB Space,Daily VOB Space,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Messages,"cleartool: Error: Error from VOB database: ""\AZ_COMLAB_AP"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_AP"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_AP"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_AP"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_ARCHIVE"".<CR>cleartool: Error: Error from VOB database: ""\AZ_COMLAB_BASE"".<CR>cleartool: Error: Trouble opening VOB database: ""\AZ_COMLAB_BASE<CR>"
mhicc-ms,VOB Space,Daily VOB Space,Job.LastCompletionInfo.ProcessId,9648
mhicc-ms,VOB Space,Daily VOB Space,Job.LastCompletionInfo.Started,2008-11-10T10:01:14+05:30
mhicc-ms,VOB Space,Daily VOB Space,Job.LastModified,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,VOB Space,Daily VOB Space,Job.Predefined,TRUE
mhicc-ms,VOB Space,Daily VOB Space,Job.Schedule.Sequential.FollowsJob,5
mhicc-ms,VOB Space,Daily VOB Space,Job.Task,10
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Args,-quiet 1 -all
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.DeleteWhenCompleted,FALSE
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Description,"For each replicated VOB on this host, create an update packet for that replica's siblings<CR>"
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Id,16
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Ended,2008-11-10T10:31:03+05:30
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ExitStatus,0xc3
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Messages,ERROR: command '.\bin\multitool syncreplica -export   -fship -wait_forever        replica:mhicc-vob_COMLAB_IX@\AZ_COMLAB_IX >&2' encountered error.<CR>ERROR: command '.\bin\multitool syncreplica -export   -fship -wait_forever        replica:az-ccmulti1_COMLAB_PMICRO@\AZ_COMLAB_PMICRO >&2' encountered error.<CR>ERROR: command '.\bin\multitool syncreplica -export   -fship -wait_forever        replica:az-ccvob1_COMLAB_PMICRO@\AZ_COMLAB_PMICRO >&2' encountered error.<CR>ERROR: command '.\bin\multitool syncreplica -expo<CR>
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.ProcessId,5232
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastCompletionInfo.Started,2008-11-10T10:29:25+05:30
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.LastModified,2008-03-14T13:27:08+05:30 by SUNQUESTINFO\VOB_Admin@mhicc-ms
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NextRunTime,2008-11-10T20:00:00+05:30
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Recipients,ms_admin
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.NotifyInfo.Using,email
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.Daily.Frequency,1
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.FirstStartTime,20:00:00
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.LastStartTime,23:59:59
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.StartDate,7/3/1994
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Schedule.StartTimeRestartFrequency,1:00:00
mhicc-ms,MultiSite Sync Manager Export,Daily MultiSite Sync Manager Export,Job.Task,18
mhicc-ms,Daily Local Tasks,Daily Local Tasks,# Job.Schedule.Sequential.FollowsJob,Daily Registry Backup
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.Args,
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.Created,2008-03-13T14:55:07+05:30 by SUNQUESTINFO\ClearCase_ALBD@mhicc-ms
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.DeleteWhenCompleted,FALSE
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.Description,"Run the daily local customizations.<CR>Note, custom jobs may be directly added to the schedule<CR>instead of / in addition to modifying the standard local task script.<CR>"
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.Id,4
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Ended,2008-11-10T10:00:00+05:30
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.ExitStatus,0x0
mhicc-ms,Daily Local Tasks,Daily Local Tasks,Job.LastCompletionInfo.Messages,"Job's task program (""ccase_local_day.bat"") is not installed -- skipping scheduled execution.<CR>"
